200,6408225374,E1,E1,E1,,1358672,KWH,30,
300,20220821,0.088,0.100,0.113,0.113,0.100,0.113,0.100,0.113,0.100,0.113,0.100,0.100,0.550,0.388,0.338,0.438,0.200,0.088,0.088,0.150,0.563,0.475,0.725,0.425,0.213,0.138,0.150,0.163,0.138,0.113,0.175,0.163,0.150,0.213,0.188,0.175,0.350,0.288,0.338,0.275,0.263,0.263,0.313,0.288,0.263,0.250,0.125,0.113,A,,,20220822025448,
300,20220822,0.100,0.113,0.113,0.125,0.113,0.113,0.125,0.113,0.125,0.100,0.125,0.113,0.475,0.413,0.600,0.575,0.363,0.325,0.250,0.225,0.200,0.188,0.200,0.288,0.188,0.213,0.188,0.200,0.200,0.175,0.200,0.288,0.363,0.263,0.313,0.213,0.225,0.338,0.388,0.363,0.413,0.475,0.475,0.438,0.525,0.650,0.750,0.688,A,,,20220823012804,
300,20220823,0.575,0.238,0.163,0.150,0.125,0.113,0.125,0.113,0.125,0.113,0.113,0.113,0.488,0.088,0.250,0.525,0.425,0.313,0.138,0.200,0.125,0.150,0.138,0.125,0.213,0.125,0.138,0.138,0.138,0.225,0.125,0.125,0.138,0.125,0.188,0.200,0.638,0.538,0.425,0.425,0.475,0.425,0.413,0.375,0.400,0.375,0.313,0.300,A,,,20220824025745,
300,20220824,0.425,0.425,0.513,0.225,0.113,0.125,0.113,0.113,0.113,0.113,0.113,0.313,0.713,0.113,0.125,0.238,0.138,0.088,0.088,0.075,0.100,0.088,0.088,0.075,0.088,0.100,0.088,0.075,0.100,0.088,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.100,0.075,A,,,20220825015057,
300,20220825,0.088,0.100,0.113,0.100,0.100,0.113,0.113,0.100,0.100,0.113,0.100,0.100,0.463,0.088,0.138,0.225,0.138,0.100,0.088,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.100,0.100,0.088,0.100,0.088,0.100,0.088,0.150,0.138,0.100,A,,,20220826013610,
300,20220826,0.100,0.113,0.100,0.113,0.113,0.113,0.100,0.100,0.113,0.113,0.113,0.088,0.475,0.088,0.138,0.225,0.150,0.088,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.075,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.100,0.088,0.088,0.100,0.088,0.100,0.088,0.088,0.100,0.088,A,,,20220827031201,
300,20220827,0.088,0.100,0.113,0.100,0.100,0.113,0.100,0.113,0.100,0.113,0.100,0.100,0.463,0.088,0.138,0.238,0.125,0.088,0.088,0.100,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.075,0.100,0.088,0.088,0.088,0.100,0.088,0.100,0.088,0.100,0.088,0.100,0.088,0.100,0.100,0.088,0.088,0.100,0.088,0.100,A,,,20220828012651,
300,20220828,0.088,0.100,0.113,0.113,0.113,0.100,0.113,0.113,0.100,0.100,0.113,0.100,0.488,0.075,0.138,0.238,0.150,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.075,0.100,0.088,0.088,0.188,0.113,0.100,0.100,0.100,0.088,0.088,0.088,0.100,0.088,0.100,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,A,,,20220829012841,
300,20220829,0.088,0.100,0.113,0.100,0.113,0.113,0.113,0.100,0.113,0.113,0.113,0.088,0.475,0.088,0.138,0.225,0.150,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.100,0.088,0.088,0.100,0.088,A,,,20220830012723,
300,20220830,0.088,0.100,0.113,0.113,0.100,0.113,0.113,0.113,0.100,0.113,0.113,0.100,0.463,0.088,0.138,0.225,0.138,0.088,0.088,0.100,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.075,0.100,0.088,0.088,0.075,0.088,0.100,0.088,0.075,0.100,0.088,0.100,0.088,0.088,0.088,0.100,0.075,0.088,0.100,0.088,A,,,20220831013042,
300,20220831,0.088,0.088,0.113,0.113,0.100,0.100,0.113,0.113,0.100,0.100,0.113,0.100,0.463,0.088,0.138,0.313,0.175,0.100,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.088,0.100,0.075,0.088,0.100,0.088,0.088,0.100,0.088,0.100,0.088,0.088,0.100,0.088,0.088,A,,,20220901030433,
300,20220901,0.088,0.100,0.113,0.100,0.113,0.100,0.113,0.113,0.100,0.100,0.113,0.100,0.463,0.088,0.138,0.225,0.138,0.088,0.088,0.088,0.075,0.088,0.088,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.075,0.100,0.088,0.088,0.075,0.100,0.088,0.100,0.075,0.100,0.088,0.100,0.088,0.088,0.088,0.100,A,,,20220902012958,
300,20220902,0.088,0.100,0.113,0.100,0.113,0.100,0.113,0.100,0.113,0.100,0.113,0.100,0.463,0.075,0.138,0.238,0.138,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.075,0.088,0.088,0.100,0.075,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.100,0.188,A,,,20220903014006,
300,20220903,0.100,0.113,0.125,0.113,0.100,0.100,0.113,0.113,0.100,0.113,0.100,0.100,0.463,0.088,0.138,0.238,0.125,0.088,0.100,0.088,0.075,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.100,0.088,0.088,A,,,20220904020240,
300,20220904,0.088,0.100,0.100,0.113,0.100,0.113,0.100,0.113,0.100,0.100,0.113,0.100,0.463,0.088,0.125,0.238,0.138,0.075,0.100,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.100,A,,,20220905013015,
300,20220905,0.088,0.100,0.100,0.113,0.113,0.100,0.100,0.113,0.113,0.100,0.100,0.100,0.475,0.075,0.138,0.238,0.138,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.188,0.100,0.100,0.100,0.100,0.088,0.100,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,A,,,20220906010410,
300,20220906,0.088,0.100,0.113,0.100,0.113,0.100,0.113,0.113,0.113,0.100,0.100,0.100,0.475,0.075,0.138,0.225,0.150,0.075,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,A,,,20220907011929,
300,20220907,0.088,0.100,0.113,0.100,0.113,0.113,0.100,0.113,0.100,0.113,0.100,0.100,0.475,0.088,0.125,0.225,0.150,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.100,0.088,0.100,0.088,0.100,0.088,0.100,0.088,0.088,A,,,20220908020004,
300,20220908,0.188,0.113,0.125,0.125,0.113,0.113,0.113,0.113,0.100,0.113,0.100,0.100,0.475,0.088,0.125,0.238,0.138,0.088,0.075,0.100,0.088,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,A,,,20220909013257,
300,20220909,0.088,0.113,0.100,0.100,0.113,0.113,0.100,0.113,0.113,0.113,0.100,0.100,0.475,0.088,0.125,0.225,0.150,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.100,0.088,0.088,0.100,0.100,0.088,0.100,0.100,0.088,0.088,A,,,20220910012909,
300,20220910,0.100,0.100,0.113,0.100,0.113,0.113,0.100,0.113,0.113,0.100,0.113,0.100,0.475,0.088,0.125,0.225,0.150,0.088,0.088,0.075,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.125,0.150,0.100,0.100,0.100,0.088,0.100,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.100,0.088,A,,,20220911014705,
300,20220911,0.088,0.100,0.100,0.113,0.113,0.100,0.113,0.113,0.100,0.113,0.100,0.100,0.475,0.088,0.125,0.225,0.138,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,A,,,20220912013918,
300,20220912,0.100,0.100,0.100,0.100,0.113,0.113,0.100,0.113,0.100,0.113,0.100,0.100,0.463,0.088,0.125,0.225,0.150,0.088,0.075,0.088,0.088,0.088,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.075,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,A,,,20220913021417,
300,20220913,0.088,0.113,0.100,0.100,0.113,0.100,0.113,0.100,0.100,0.113,0.113,0.088,0.463,0.088,0.138,0.325,0.163,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.075,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.088,A,,,20220914014408,
300,20220914,0.075,0.113,0.100,0.100,0.100,0.113,0.113,0.100,0.100,0.113,0.100,0.088,0.475,0.088,0.125,0.225,0.138,0.088,0.088,0.075,0.088,0.088,0.100,0.075,0.088,0.088,0.100,0.075,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.075,0.088,0.100,0.088,0.088,A,,,20220915013120,
300,20220915,0.088,0.100,0.100,0.113,0.100,0.113,0.113,0.113,0.100,0.113,0.100,0.100,0.475,0.088,0.138,0.225,0.138,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.188,0.100,0.100,0.100,0.100,0.075,0.100,0.088,0.088,0.088,0.100,0.088,A,,,20220916013454,
300,20220916,0.088,0.100,0.113,0.113,0.100,0.113,0.100,0.113,0.113,0.100,0.113,0.100,0.463,0.088,0.125,0.238,0.138,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.075,0.088,0.088,0.088,0.088,0.100,0.088,0.100,0.075,0.100,0.088,0.088,0.088,0.100,A,,,20220917044243,
300,20220917,0.088,0.100,0.100,0.113,0.100,0.113,0.100,0.113,0.113,0.100,0.113,0.088,0.475,0.088,0.125,0.225,0.138,0.088,0.088,0.075,0.088,0.088,0.088,0.075,0.088,0.088,0.088,0.075,0.088,0.088,0.100,0.075,0.088,0.088,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.075,0.100,0.088,0.088,0.088,A,,,20220918015720,
300,20220918,0.088,0.100,0.113,0.088,0.113,0.113,0.100,0.100,0.113,0.113,0.113,0.088,0.475,0.088,0.125,0.225,0.138,0.088,0.075,0.088,0.088,0.138,0.150,0.100,0.100,0.088,0.088,0.088,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.075,0.100,A,,,20220919013550,
300,20220919,0.088,0.100,0.100,0.113,0.100,0.113,0.100,0.100,0.113,0.113,0.088,0.100,0.475,0.088,0.113,0.238,0.138,0.088,0.075,0.100,0.088,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.075,0.100,0.088,0.088,0.075,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.100,0.088,0.100,0.088,0.088,0.088,A,,,20220920010348,
300,20220920,0.100,0.100,0.100,0.113,0.113,0.100,0.113,0.100,0.113,0.113,0.100,0.100,0.463,0.088,0.125,0.225,0.150,0.088,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.100,0.175,0.100,0.100,0.100,0.100,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.100,A,,,20220921020521,
300,20220921,0.075,0.113,0.100,0.113,0.100,0.113,0.113,0.100,0.113,0.100,0.113,0.100,0.463,0.088,0.138,0.225,0.150,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.100,0.088,0.088,0.100,0.088,0.088,0.088,0.100,A,,,20220922033905,
300,20220922,0.088,0.100,0.100,0.113,0.113,0.100,0.113,0.113,0.113,0.100,0.100,0.100,0.475,0.088,0.125,0.238,0.138,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.100,0.088,0.088,0.150,0.138,0.100,0.100,0.113,0.088,0.088,0.100,0.088,0.088,0.088,0.088,A,,,20220923015850,
300,20220923,0.100,0.100,0.100,0.113,0.100,0.113,0.113,0.100,0.113,0.113,0.100,0.100,0.475,0.088,0.138,0.225,0.150,0.088,0.075,0.100,0.088,0.088,0.075,0.088,0.088,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.088,A,,,20220924021639,
300,20220924,0.100,0.100,0.113,0.100,0.113,0.100,0.113,0.100,0.113,0.113,0.100,0.100,0.463,0.088,0.138,0.213,0.150,0.100,0.138,0.088,0.113,0.113,0.100,0.113,0.113,0.100,0.138,0.100,0.088,0.100,0.163,0.113,0.100,0.113,0.113,0.113,0.113,0.138,0.125,0.288,0.350,0.313,0.300,0.288,0.300,0.325,0.325,0.313,A,,,20220925013736,
300,20220925,0.313,0.313,0.313,0.300,0.138,0.100,0.113,0.113,0.100,0.113,0.113,0.088,0.475,0.100,0.125,0.238,0.150,0.438,0.163,0.163,0.100,0.088,0.100,0.088,0.088,0.100,0.088,0.100,0.100,0.188,0.113,0.138,0.163,0.163,0.163,0.138,0.150,0.163,0.163,0.163,0.175,0.163,0.175,0.188,0.188,0.188,0.163,0.163,A,,,20220926014014,
300,20220926,0.175,0.188,0.188,0.175,0.188,0.188,0.200,0.163,0.125,0.138,0.125,0.125,0.488,0.113,0.150,0.300,0.175,0.125,0.225,0.125,0.188,0.125,0.138,0.125,0.138,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.100,0.088,0.075,0.100,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,A,,,20220927025254,
300,20220927,0.088,0.100,0.113,0.113,0.100,0.113,0.100,0.113,0.100,0.113,0.100,0.100,0.463,0.088,0.138,0.225,0.138,0.088,0.088,0.088,0.075,0.088,0.088,0.088,0.088,0.075,0.100,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.075,0.125,0.163,0.100,0.100,0.100,0.100,0.088,0.088,0.100,0.088,0.088,0.088,A,,,20220928153855,
300,20220928,0.100,0.100,0.100,0.113,0.113,0.100,0.113,0.100,0.113,0.113,0.100,0.100,0.463,0.088,0.138,0.225,0.138,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.088,A,,,20220929020047,
300,20220929,0.088,0.113,0.100,0.100,0.113,0.113,0.113,0.100,0.113,0.113,0.100,0.088,0.475,0.088,0.125,0.225,0.150,0.088,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,A,,,20220930020159,
300,20220930,0.088,0.100,0.113,0.113,0.100,0.113,0.100,0.113,0.100,0.113,0.100,0.100,0.463,0.088,0.125,0.238,0.125,0.100,0.088,0.163,0.113,0.100,0.100,0.100,0.100,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.075,0.100,0.088,A,,,20221001014526,
300,20221001,0.088,0.100,0.100,0.113,0.100,0.100,0.113,0.100,0.113,0.100,0.100,0.100,0.475,0.088,0.125,0.225,0.150,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,A,,,20221002013848,
300,20221002,0.088,0.100,0.113,0.100,0.113,0.100,0.113,0.100,0.113,0.113,0.100,0.088,0.475,0.088,0.125,0.225,0.150,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.125,0.150,0.113,0.100,0.100,0.100,0.088,0.100,0.100,0.088,0.100,0.088,0.100,0.100,0.088,A,,,20221003015150,
300,20221003,0.100,0.100,0.113,0.113,0.100,0.113,0.113,0.113,0.100,0.113,0.113,0.100,0.475,0.088,0.138,0.238,0.150,0.088,0.100,0.075,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.100,0.088,0.088,A,,,20221004011729,
300,20221004,0.088,0.100,0.113,0.100,0.100,0.113,0.113,0.100,0.100,0.113,0.100,0.100,0.450,0.088,0.138,0.225,0.150,0.088,0.088,0.088,0.075,0.088,0.100,0.088,0.075,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.075,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,A,,,20221005015537,
300,20221005,0.100,0.088,0.113,0.113,0.100,0.113,0.100,0.113,0.113,0.100,0.113,0.100,0.463,0.088,0.125,0.238,0.150,0.163,0.113,0.100,0.100,0.088,0.075,0.100,0.088,0.088,0.075,0.100,0.088,0.088,0.075,0.088,0.100,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.075,0.100,0.088,0.088,0.088,0.088,A,,,20221006015227,
300,20221006,0.088,0.100,0.100,0.113,0.113,0.100,0.100,0.100,0.113,0.113,0.100,0.088,0.463,0.088,0.138,0.225,0.138,0.088,0.088,0.075,0.100,0.088,0.075,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.075,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.075,A,,,20221007013252,
300,20221007,0.100,0.100,0.100,0.113,0.100,0.113,0.113,0.100,0.113,0.100,0.113,0.088,0.463,0.088,0.138,0.225,0.138,0.100,0.088,0.075,0.088,0.088,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.138,0.138,0.100,0.100,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,A,,,20221008013845,
300,20221008,0.100,0.088,0.113,0.100,0.113,0.100,0.113,0.100,0.113,0.100,0.113,0.088,0.475,0.075,0.125,0.238,0.138,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,A,,,20221009012724,
300,20221009,0.088,0.100,0.100,0.113,0.100,0.113,0.088,0.113,0.100,0.113,0.088,0.100,0.463,0.088,0.125,0.238,0.138,0.100,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.100,0.088,0.100,0.088,0.088,0.088,0.088,A,,,20221010015311,
300,20221010,0.100,0.100,0.100,0.100,0.113,0.100,0.113,0.100,0.100,0.113,0.100,0.088,0.463,0.088,0.125,0.225,0.150,0.088,0.088,0.188,0.100,0.100,0.100,0.088,0.088,0.088,0.100,0.075,0.100,0.088,0.088,0.075,0.100,0.088,0.088,0.075,0.088,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.088,0.088,A,,,20221011011725,
300,20221011,0.088,0.100,0.113,0.100,0.100,0.100,0.113,0.100,0.100,0.113,0.100,0.100,0.463,0.088,0.125,0.238,0.138,0.088,0.088,0.088,0.075,0.088,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.075,0.100,0.088,0.088,A,,,20221012020203,
300,20221012,0.088,0.100,0.113,0.100,0.113,0.100,0.113,0.100,0.113,0.100,0.113,0.088,0.463,0.088,0.138,0.225,0.150,0.088,0.088,0.088,0.088,0.075,0.088,0.100,0.088,0.075,0.088,0.100,0.088,0.075,0.100,0.088,0.088,0.075,0.100,0.088,0.100,0.175,0.100,0.100,0.100,0.113,0.075,0.100,0.100,0.088,0.088,0.088,A,,,20221013020220,
300,20221013,0.100,0.100,0.100,0.113,0.100,0.113,0.113,0.100,0.113,0.113,0.100,0.100,0.463,0.088,0.138,0.225,0.138,0.088,0.088,0.088,0.088,0.088,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,A,,,20221014015752,
300,20221014,0.088,0.100,0.113,0.100,0.113,0.113,0.100,0.100,0.113,0.100,0.113,0.088,0.463,0.088,0.138,0.225,0.138,0.088,0.100,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.075,0.088,0.100,0.088,0.075,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.100,0.075,0.088,0.100,0.088,A,,,20221015021145,
300,20221015,0.075,0.113,0.100,0.113,0.100,0.100,0.113,0.100,0.100,0.113,0.100,0.088,0.463,0.088,0.125,0.238,0.138,0.088,0.088,0.088,0.138,0.138,0.113,0.100,0.088,0.113,0.075,0.100,0.088,0.088,0.088,0.088,0.088,0.088,0.075,0.100,0.088,0.088,0.088,0.088,0.100,0.088,0.088,0.088,0.100,0.088,0.088,0.088,A,,,20221016015800,
300,20221016,0.088,0.100,0.113,0.100,0.100,0.113,0.100,0.113,0.100,0.113,0.113,0.088,0.463,0.088,0.125,0.225,0.150,0.088,0.088,0.088,0.088,0.088,0.100,0.088,0.100,0.113,0.138,0.138,0.125,0.113,0.113,0.100,0.275,0.150,0.138,0.138,0.138,0.113,0.150,0.213,0.213,0.263,0.263,0.250,0.163,0.113,0.100,0.100,A,,,20221017040839,
